"DEPARTAMENTO_PRESTACION","MUNICIPIO_PRESTACION","SERVICIO","ESTADO","NOMBRE","NIT","DEPARTAMENTO_DOMICILIO","MUNICIPIO_DOMICILIO","DIRECCION","TELEFONO","EMAIL","TIPO_INSCRIPCION","REPRESENTANTE_LEGAL","TIPO_PRESTADOR","CLASIFICACION"
"VALLE DEL CAUCA","PALMIRA","ACUEDUCTO","OPERATIVA","ASOCIACION DE ACUEDUCTO Y ALCANTARILLADO DE AYACUCHO LA BUITRERA E.S.P.","900336531-7","VALLE DEL CAUCA","PALMIRA","CENTRO MÚLTIPLE COMUNAL LA BUITRERA","2682651","asociaciondeacueductoyalcantarillado@hotmail.com","Registro por la ESP","MAURICIO JOSE DE FRANCISCO GARCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
,,"Inscripción Oficio Delegada AAA",,"ADMINISTRACION PÚBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE SANTA ROSALIA","-","META","VILLAVICENCIO",,,,"Registro por oficio","JOSE AURELIANO  RODRIGUEZ  CATIMAY",,
"HUILA","NATAGA","ACUEDUCTO","OPERATIVA","JUNTA DE ACCION COMUNAL DE LA VEREDA ALTO BUENAVISTA","813006488-7","HUILA","NATAGA","vereda alto buenavista","3132453","rubial31@hotmail.com","Registro por la ESP","HANS OSWALDO LIEVANO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
,,"GAS NATURAL","OPERATIVA","PETROMIL GAS S.A.S. E.S.P","900330027-9","ATLANTICO","BARRANQUILLA","CARRERA 53 82-86 PISO 7","3100240","daniela.fang@petromilgas.com","Registro por la ESP","ALBERTO ENRIQUE MARADEY GOETHE","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"NARINO","LA UNION","ACUEDUCTO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA ACUEDUCTO BARRIO SUCRE MUNICIPIO DE LA UNION NARIÑO","900324486-1","NARINO","LA UNION","BARRIO SUCRE","7264159","anius9314@hoilmail.com","Registro por la ESP","MAURO ROBERTO BURBANO RIVERA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"META","VILLAVICENCIO","ACUEDUCTO","OPERATIVA","ASOCIACION COMUNITARIA DE SERVICIOS PULICOS ALTO DE POMPEYA A.C.A.P.","900279874-3","META","VILLAVICENCIO","KM 27 VIA PUERTO LOPEZ VEREDA ALTO POMPEYA","6709683","alvarovillarreal90@hotmail.com","Registro por la ESP","ALVARO ANGEL VILLAREAL ARRIETA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"HUILA","GARZON","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL ACUEDUCTO EL MESON DEL MUNICIPIO DE GARZON","813009256-9","HUILA","GARZON","VEREDA EL MESON","8703346","acuameson20@gmail.com","Registro por la ESP","JAVIER QUIZA RUBIANO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CASANARE","SACAMA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE SACAMA","900322822-4","CASANARE","SACAMA","CALLE 3 No. 8-35","6361146","sacama.esp@sacama-casanare.gov.co","Registro por la ESP","SANDRA CAROLINA MORA GONZALEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"CASANARE","SACAMA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE SACAMA","900322822-4","CASANARE","SACAMA","CALLE 3 No. 8-35","6361146","sacama.esp@sacama-casanare.gov.co","Registro por la ESP","SANDRA CAROLINA MORA GONZALEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"CASANARE","SACAMA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE SACAMA","900322822-4","CASANARE","SACAMA","CALLE 3 No. 8-35","6361146","sacama.esp@sacama-casanare.gov.co","Registro por la ESP","SANDRA CAROLINA MORA GONZALEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","BURITICA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE BURITICÁ S.A. E.S.P.","900321949-6","ANTIOQUIA","BURITICA","CALLE 7 No. 46-5","8527050","serburiticasaesp@yahoo.com","Registro por la ESP","ANDRES GONZALO USUGA VELEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","BURITICA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE BURITICÁ S.A. E.S.P.","900321949-6","ANTIOQUIA","BURITICA","CALLE 7 No. 46-5","8527050","serburiticasaesp@yahoo.com","Registro por la ESP","ANDRES GONZALO USUGA VELEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","BURITICA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE BURITICÁ S.A. E.S.P.","900321949-6","ANTIOQUIA","BURITICA","CALLE 7 No. 46-5","8527050","serburiticasaesp@yahoo.com","Registro por la ESP","ANDRES GONZALO USUGA VELEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"Inscripción Oficio Delegada AAA",,"JUNTA DE ACCIÓN COMUNAL INSPECCIÓN DE HUMADEA","-","META","GUAMAL","eduardorodriguez018@hotmail.com",,,"Registro por oficio","REPRESENTANTE  LEGAL",,
"VALLE DEL CAUCA","LA CUMBRE","ACUEDUCTO","OPERATIVA","ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DEL CORREGIMIENTO DE PAVAS MUNICIPIO DE LA CUMBRE","900053873-5","VALLE DEL CAUCA","LA CUMBRE","CORREGIMIENTO PAVAS CALLE 4 N° 7-30","2459291","acaapavas@hotmail.com","Registro por la ESP","RUBEN AMERICO GOMEZ SIERRA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","VERGARA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE DE LA VEREDA CHORRERA MUNICIPIO DE VERGARA","900076850-5","CUNDINAMARCA","VERGARA","VEREDA CHORRERA","4084086","acueducto.veredalchorrera1@hotmail.com","Registro por la ESP","EDWARD ARQUIMEDES MORA ROJAS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CUNDINAMARCA","SIBATE","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO","900336306-6","CUNDINAMARCA","SIBATE","Avenida 6 No. 5-10","5299726","aguasdechacua@hotmail.com","Registro por la ESP","JUAN MANUEL PUERTO ERAZO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","SOACHA","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO","900336306-6","CUNDINAMARCA","SIBATE","Avenida 6 No. 5-10","5299726","aguasdechacua@hotmail.com","Registro por la ESP","JUAN MANUEL PUERTO ERAZO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
,,"Inscripción Oficio Delegada AAA",,"ASOCIACION DE USUARIOS DEL ACUEDUCTO ARCON LA LOMA SUPIA","-","CALDAS","SUPIA","ACUEDUCTO ARCON LA LOMA",,,"Registro por oficio","LUIS HILDARIO VELARDE OSORIO",,
"BOYACA","TOPAGA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE TOPAGA S.A. E.S.P.","900321312-5","BOYACA","TOPAGA","Calle 4 No. 4-65 Tópaga, Boyacá","7729016","dianagaitan@gmail.com","Registro por la ESP","ROSA CECILIA RIANO MARQUEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","TOPAGA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE TOPAGA S.A. E.S.P.","900321312-5","BOYACA","TOPAGA","Calle 4 No. 4-65 Tópaga, Boyacá","7729016","dianagaitan@gmail.com","Registro por la ESP","ROSA CECILIA RIANO MARQUEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","TOPAGA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE TOPAGA S.A. E.S.P.","900321312-5","BOYACA","TOPAGA","Calle 4 No. 4-65 Tópaga, Boyacá","7729016","dianagaitan@gmail.com","Registro por la ESP","ROSA CECILIA RIANO MARQUEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"NARINO","BELEN","ACUEDUCTO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA DE ACUEDUCTO VEREDA PALMA CHICA","900327747-2","NARINO","BELEN","vereda palma chica","7440783","delmilucy@hotmail.com","Registro por la ESP","DELMY LUCY GOMEZ CERON","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOYACA","CUITIVA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE CUITIVA S.A.E.S.P.","900306390-7","BOYACA","CUITIVA","Carrera 4 N°4-45","7700944","emcuitiva@gmail.com","Registro por la ESP","OLGA MORALES PEDRAZA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","CUITIVA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE CUITIVA S.A.E.S.P.","900306390-7","BOYACA","CUITIVA","Carrera 4 N°4-45","7700944","emcuitiva@gmail.com","Registro por la ESP","OLGA MORALES PEDRAZA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","CUITIVA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE CUITIVA S.A.E.S.P.","900306390-7","BOYACA","CUITIVA","Carrera 4 N°4-45","7700944","emcuitiva@gmail.com","Registro por la ESP","OLGA MORALES PEDRAZA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","OTANCHE","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO ALCANTARILLADO ASEO Y SERVICIOS COMPLEMENTARIOS DE OTANCHE SAS AGUAS DE OTANCHE SAS ESP","900341305-9","BOYACA","OTANCHE","Carrera 6 # 3-30","7259750","aguasdeotanche@gmail.com","Registro por la ESP","GISELA ROJAS VELANDIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","OTANCHE","ALCANTARILLADO","OPERATIVA","EMPRESA DE ACUEDUCTO ALCANTARILLADO ASEO Y SERVICIOS COMPLEMENTARIOS DE OTANCHE SAS AGUAS DE OTANCHE SAS ESP","900341305-9","BOYACA","OTANCHE","Carrera 6 # 3-30","7259750","aguasdeotanche@gmail.com","Registro por la ESP","GISELA ROJAS VELANDIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","OTANCHE","ASEO","OPERATIVA","EMPRESA DE ACUEDUCTO ALCANTARILLADO ASEO Y SERVICIOS COMPLEMENTARIOS DE OTANCHE SAS AGUAS DE OTANCHE SAS ESP","900341305-9","BOYACA","OTANCHE","Carrera 6 # 3-30","7259750","aguasdeotanche@gmail.com","Registro por la ESP","GISELA ROJAS VELANDIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"Inscripción Oficio Delegada AAA",,"ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL VARSOVIA - LA MESETA","900309556-6","TOLIMA","CUNDAY",,,,"Registro por oficio","REPRESENTANTE LEGAL",,
,,"Inscripción Oficio Delegada AAA",,"JUNTA ADMINISTRADORA DEL ACUEDUCTO RINCON SANTO","900054010-0","TOLIMA","GUAMO","VEREDA RINCON SANTO",,,"Registro por oficio","REPRESENTANTE LEGAL",,
,,"Inscripción Oficio Delegada AAA",,"ASOCIACION DE USUARIOS DEL ACUEDUCTO ALTO GUAMITOS","900314146-1","TOLIMA","ICONONZO","VEREDA GUAMITOS",,,"Registro por oficio","REPRESENTANTE LEGAL",,
"TOLIMA","ICONONZO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL CUBA GUAMITOS Y CANADA ESCOCIA","900314031-1","TOLIMA","ICONONZO","CALLE 9 No 3 - 23","8314134","gloriaalonso315@gmail.com","Registro por la ESP","GLORIA MARINA ALONSO DE HERNANDEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
,,"Inscripción Oficio Delegada AAA",,"JUNTA ADMINISTRADORA DEL ACUEDUCTO VEREDA CANADA LA ESPERANZA","900058458-4","TOLIMA","GUAMO","VEREDA CANADA RODEO CANADA ALTA",,,"Registro por oficio","REPRESENTANTE LEGAL",,
"BOLIVAR","SAN CRISTOBAL","ASEO","OPERATIVA","COOPERATIVA COMUNITARIA DE ASEO Y RECICLAJE","900336230-5","BOLIVAR","SAN CRISTOBAL","Carrera  8  Nº 18 - 37","6448337","ivangestion@hotmail.com","Registro por la ESP","JAIRO JOAQUIN FERRER TORRENEGRA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","FLORESTA","ACUEDUCTO","OPERATIVA","ASOCIACIÒN DE USUARIOS DEL ACUEDUCTO DE TOBASIA","900278617-2","BOYACA","FLORESTA","Salon Comunal Tobasia","0000000","jorozcoguecha@yahoo.com","Registro por la ESP","JUAN GABRIEL OROZCO GUECHA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","ANDALUCIA","ASEO","OPERATIVA","ANDALUCIA  LIMPIA  S.A   ESP","900338480-9","VALLE DEL CAUCA","YUMBO","Calle 11 No. 32A-109","4391713","reporteslimpias@hotmail.com","Registro por la ESP","LUIS GABRIEL GOMEZ DONOSO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","SILVANIA","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SILVANIA S.A. ESP EMPUSILVANIA S.A. ESP","900342704-9","CUNDINAMARCA","SILVANIA","Calle 10 No 4-29","8684096","empusilvania@hotmail.com","Registro por la ESP","BRIGITTE QUINTERO PLATA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"CUNDINAMARCA","SILVANIA","ALCANTARILLADO","OPERATIVA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SILVANIA S.A. ESP EMPUSILVANIA S.A. ESP","900342704-9","CUNDINAMARCA","SILVANIA","Calle 10 No 4-29","8684096","empusilvania@hotmail.com","Registro por la ESP","BRIGITTE QUINTERO PLATA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"CUNDINAMARCA","SILVANIA","ASEO","OPERATIVA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SILVANIA S.A. ESP EMPUSILVANIA S.A. ESP","900342704-9","CUNDINAMARCA","SILVANIA","Calle 10 No 4-29","8684096","empusilvania@hotmail.com","Registro por la ESP","BRIGITTE QUINTERO PLATA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"SANTANDER","MOGOTES","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MOGOTES S.A.-E.S.P.","900344248-0","SANTANDER","MOGOTES","CALLE 5 No. 6-15","7279240","celsodiaz09@hotmail.com","Registro por la ESP","JOSE ANGEL GUALDRON MARINO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"SANTANDER","MOGOTES","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MOGOTES S.A.-E.S.P.","900344248-0","SANTANDER","MOGOTES","CALLE 5 No. 6-15","7279240","celsodiaz09@hotmail.com","Registro por la ESP","JOSE ANGEL GUALDRON MARINO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"SANTANDER","MOGOTES","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MOGOTES S.A.-E.S.P.","900344248-0","SANTANDER","MOGOTES","CALLE 5 No. 6-15","7279240","celsodiaz09@hotmail.com","Registro por la ESP","JOSE ANGEL GUALDRON MARINO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"Inscripción Oficio Delegada AAA",,"JUNTA ADMINISTRADORA ACUEDUCTO LA PRIMAVERA 2","-","RISARALDA","QUINCHIA","PALACIO MUNICIPAL",,,"Registro por oficio","ROMAN DE JESUS DIAZ ISAZA",,
"ANTIOQUIA","JERICO","ACUEDUCTO","OPERATIVA","EMPRESAS PUBLICAS DE JERICO ANTIOQUIA S.A E.S.P","900191468-6","ANTIOQUIA","JERICO","Calle 8 N° 4 - 57","8523101","eeppj@hotmail.com","Registro por la ESP","LUZ ALICIA MONCADA SUAREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","JERICO","ALCANTARILLADO","OPERATIVA","EMPRESAS PUBLICAS DE JERICO ANTIOQUIA S.A E.S.P","900191468-6","ANTIOQUIA","JERICO","Calle 8 N° 4 - 57","8523101","eeppj@hotmail.com","Registro por la ESP","LUZ ALICIA MONCADA SUAREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","JERICO","ASEO","OPERATIVA","EMPRESAS PUBLICAS DE JERICO ANTIOQUIA S.A E.S.P","900191468-6","ANTIOQUIA","JERICO","Calle 8 N° 4 - 57","8523101","eeppj@hotmail.com","Registro por la ESP","LUZ ALICIA MONCADA SUAREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"QUINDIO","BUENAVISTA","ASEO","OPERATIVA","NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP","900345567-1","QUINDIO","CALARCA","Carrera 22 42-04 Barrio El cacique","7423745","comercial@nepsadelquindio.com","Registro por la ESP","CARLOS ARTURO GONZALEZ VEGA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"QUINDIO","CIRCASIA","ASEO","OPERATIVA","NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP","900345567-1","QUINDIO","CALARCA","Carrera 22 42-04 Barrio El cacique","7423745","comercial@nepsadelquindio.com","Registro por la ESP","CARLOS ARTURO GONZALEZ VEGA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"QUINDIO","CORDOBA","ASEO","OPERATIVA","NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP","900345567-1","QUINDIO","CALARCA","Carrera 22 42-04 Barrio El cacique","7423745","comercial@nepsadelquindio.com","Registro por la ESP","CARLOS ARTURO GONZALEZ VEGA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"QUINDIO","GENOVA","ASEO","OPERATIVA","NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP","900345567-1","QUINDIO","CALARCA","Carrera 22 42-04 Barrio El cacique","7423745","comercial@nepsadelquindio.com","Registro por la ESP","CARLOS ARTURO GONZALEZ VEGA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"QUINDIO","PIJAO","ASEO","OPERATIVA","NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP","900345567-1","QUINDIO","CALARCA","Carrera 22 42-04 Barrio El cacique","7423745","comercial@nepsadelquindio.com","Registro por la ESP","CARLOS ARTURO GONZALEZ VEGA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"QUINDIO","QUIMBAYA","ASEO","OPERATIVA","NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP","900345567-1","QUINDIO","CALARCA","Carrera 22 42-04 Barrio El cacique","7423745","comercial@nepsadelquindio.com","Registro por la ESP","CARLOS ARTURO GONZALEZ VEGA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"QUINDIO","SALENTO","ASEO","OPERATIVA","NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP","900345567-1","QUINDIO","CALARCA","Carrera 22 42-04 Barrio El cacique","7423745","comercial@nepsadelquindio.com","Registro por la ESP","CARLOS ARTURO GONZALEZ VEGA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
,,"GAS LICUADO DEL PETROLEO","OPERATIVA","INVERSIONES GLP SAS ESP","900335279-0","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 110 NO. 9-25 OFICINA 1712","5873400","diana.leon@empresasgasco.co","Registro por la ESP","JUAN MANUEL MORALES ARCINIEGAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DE LA VEREDA LOS SOCHES AGUAS CRISTALINAS LOS SOCHES ESP","900230294-1","BOGOTA, D.C.","BOGOTA, D.C.","VEREDA LOS SOCHES FINCA EL SUSPIRO","2006758","asocristalinas@gmail.com","Registro por la ESP","EDWIN GENALDO  LIBERATO  MURCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
,,"GAS NATURAL","OPERATIVA","FREE ENERGY S.A. E.S.P.","900345189-9","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 98 NO. 70C 79 C 14","4818483","nominaciones@freeenergysa.com","Registro por la ESP","BLANCA LUCIA SANDOVAL VIVAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"NARINO","LOS ANDES","ACUEDUCTO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LA TRAVESIA ETAPA 1","900347715-2","NARINO","LOS ANDES","vereda la travesia etapa1","7287766","asojavet@gmail.com","Registro por la ESP","LEONARDO GIRALDO CARDONA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"NARINO","LA UNION","ACUEDUCTO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA  ACUEDUCTO VEREDA LA CASTILLA","900348259-1","NARINO","LA UNION","VEREDA LA CASTILLA LA UNION","7265353","rubiel.r@hotmail.com","Registro por la ESP","RUBIEL REALPE","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"SANTANDER","LA BELLEZA","ACUEDUCTO","OPERATIVA","ADMINISTRACION  PUBLICA COOPERATIVA ACUEDUCTO, ASEO Y ALCANTARILLADO DE LA BELLEZA","900348296-2","SANTANDER","LA BELLEZA","CALLE 6 N. 2-44","4992177","aaalabellezana@gmail.com","Registro por la ESP","MARIA CONSUELO PEREZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"SANTANDER","LA BELLEZA","ALCANTARILLADO","OPERATIVA","ADMINISTRACION  PUBLICA COOPERATIVA ACUEDUCTO, ASEO Y ALCANTARILLADO DE LA BELLEZA","900348296-2","SANTANDER","LA BELLEZA","CALLE 6 N. 2-44","4992177","aaalabellezana@gmail.com","Registro por la ESP","MARIA CONSUELO PEREZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"SANTANDER","LA BELLEZA","ASEO","OPERATIVA","ADMINISTRACION  PUBLICA COOPERATIVA ACUEDUCTO, ASEO Y ALCANTARILLADO DE LA BELLEZA","900348296-2","SANTANDER","LA BELLEZA","CALLE 6 N. 2-44","4992177","aaalabellezana@gmail.com","Registro por la ESP","MARIA CONSUELO PEREZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CALDAS","SUPIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MURILLO","810004500-8","CALDAS","SUPIA","VEREDA MURILLO LA TORRE","3105980","ocmafe@hotmail.com","Registro por la ESP","LUIS CARLOS SALAZAR SALAZAR","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
,,"Inscripción Oficio Delegada AAA",,"JUNTA ADMINISTRADORA VEREDA SAN JOSE","-","CALDAS","RIOSUCIO","PALACIO MUNICIPAL",,,"Registro por oficio","JOSE DAVID BARTOLO BARTOLO",,
,,"ENERGIA ELECTRICA","OPERATIVA","PROFESIONALES EN ENERGÍA S.A E.S.P","900341483-1","BOGOTA, D.C.","BOGOTA, D.C.","Trasversal 23 No 94 -33  oficina 801","4771515","felipe.molina@peesa.com.co","Registro por la ESP","LUIS  FELIPE MOLINA ESCOBAR","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
,,"Inscripción Oficio Delegada AAA",,"JUNTA ADMINISTRADORA DEL ACUEDUCTO BAJO CHUSCAL","-","CALDAS","CHINCHINA","Carrera 8 No 15 - 41",,,"Registro por oficio","EDUVIN FLOREZ  VALLEJO",,
,,"Inscripción Oficio Delegada AAA",,"JUNTA ADMINISTRADORA ACUEDUCTO LA ESTRELLA","-",,,"PALACIO MUNICIPAL",,,"Registro por oficio","GERMAN ARIAS  YUCUMA",,
,,"Inscripción Oficio Delegada AAA",,"ASOCIACION DE ACUEDUCTO DEL CORREGIMIENTO DE TRAVESIA","-","RISARALDA","GUATICA","PALACIO MUNICIPAL",,,"Registro por oficio","MARINO SALAZAR",,
